State,Year,Quarter,Transacion_type,Transacion_count,Transacion_amount,Latitude,Longitude
haryana,2021,1,Recharge & bill payments,13680353,9260346909.440674,29.0588,76.0856
haryana,2021,1,Financial Services,79784,99672809.99228218,29.0588,76.0856
haryana,2021,1,Others,364437,218544351.22172093,29.0588,76.0856
haryana,2021,2,Merchant payments,45335533,29119078263.957985,29.0588,76.0856
haryana,2021,2,Peer-to-peer payments,44086559,161073685336.6668,29.0588,76.0856
haryana,2021,2,Recharge & bill payments,15861047,9839496894.971409,29.0588,76.0856
haryana,2021,2,Financial Services,85821,97238136.09517692,29.0588,76.0856
haryana,2021,2,Others,311896,227855606.99266592,29.0588,76.0856
haryana,2021,3,Merchant payments,66885213,40190922826.60629,29.0588,76.0856
haryana,2021,3,Peer-to-peer payments,55929958,188548678300.5247,29.0588,76.0856
haryana,2021,3,Recharge & bill payments,17087955,11681457468.964512,29.0588,76.0856
haryana,2021,3,Financial Services,77496,116592181.4699728,29.0588,76.0856
haryana,2021,3,Others,479071,289441481.64370304,29.0588,76.0856
haryana,2021,4,Merchant payments,84993587,56325102920.50671,29.0588,76.0856
haryana,2021,4,Peer-to-peer payments,66548306,238638993818.09595,29.0588,76.0856
haryana,2021,4,Recharge & bill payments,17632752,13817258646.066364,29.0588,76.0856
haryana,2021,4,Financial Services,105050,151421306.61683068,29.0588,76.0856
haryana,2021,4,Others,407280,307822609.17479354,29.0588,76.0856
haryana,2022,1,Merchant payments,98346418,62565728158.2885,29.0588,76.0856
haryana,2022,1,Peer-to-peer payments,74499889,263547240999.68335,29.0588,76.0856
haryana,2022,1,Recharge & bill payments,18494827,14765350795.96568,29.0588,76.0856
haryana,2022,1,Financial Services,107240,146586164.62792295,29.0588,76.0856
haryana,2022,1,Others,540235,279136534.21161634,29.0588,76.0856
haryana,2022,2,Merchant payments,130033573,76926347115.76375,29.0588,76.0856
haryana,2022,2,Peer-to-peer payments,84219451,300504797205.2718,29.0588,76.0856
haryana,2022,2,Recharge & bill payments,20011709,17457331653.445232,29.0588,76.0856
haryana,2022,2,Financial Services,89805,120610061.5284536,29.0588,76.0856
haryana,2022,2,Others,345424,224949213.49711916,29.0588,76.0856
haryana,2022,3,Merchant payments,151278013,87063736519.87311,29.0588,76.0856
haryana,2022,3,Peer-to-peer payments,95071203,319374569105.9015,29.0588,76.0856
haryana,2022,3,Recharge & bill payments,22592966,21247984018.68209,29.0588,76.0856
haryana,2022,3,Financial Services,111032,144937203.2864578,29.0588,76.0856
haryana,2022,3,Others,308596,223267730.28330007,29.0588,76.0856
haryana,2022,4,Merchant payments,169685872,102918159834.12416,29.0588,76.0856
haryana,2022,4,Peer-to-peer payments,102993798,364514204185.1917,29.0588,76.0856
haryana,2022,4,Recharge & bill payments,23545059,22666085169.84729,29.0588,76.0856
haryana,2022,4,Financial Services,118488,152488074.9943577,29.0588,76.0856
haryana,2022,4,Others,305148,239722615.94605047,29.0588,76.0856
himachal-pradesh,2018,1,Recharge & bill payments,284371,49871175.82607427,31.1048,77.1734
himachal-pradesh,2018,1,Peer-to-peer payments,154572,546222027.4835303,31.1048,77.1734
himachal-pradesh,2018,1,Merchant payments,13241,13851230.83495245,31.1048,77.1734
himachal-pradesh,2018,1,Financial Services,8955,2040522.724771278,31.1048,77.1734
himachal-pradesh,2018,1,Others,20779,16752849.503009535,31.1048,77.1734
himachal-pradesh,2018,2,Recharge & bill payments,385642,83714322.414042,31.1048,77.1734
himachal-pradesh,2018,2,Peer-to-peer payments,243436,1043702964.1513072,31.1048,77.1734
himachal-pradesh,2018,2,Merchant payments,27851,31961300.882765952,31.1048,77.1734
himachal-pradesh,2018,2,Financial Services,11330,4108919.3075577794,31.1048,77.1734
himachal-pradesh,2018,2,Others,19436,19681794.59544668,31.1048,77.1734
himachal-pradesh,2018,3,Recharge & bill payments,457449,108456077.51862916,31.1048,77.1734
himachal-pradesh,2018,3,Peer-to-peer payments,362755,1596570994.985427,31.1048,77.1734
himachal-pradesh,2018,3,Merchant payments,40675,31168155.22193054,31.1048,77.1734
himachal-pradesh,2018,3,Financial Services,8182,1552275.053774729,31.1048,77.1734
himachal-pradesh,2018,3,Others,17693,16293930.078267336,31.1048,77.1734
himachal-pradesh,2018,4,Recharge & bill payments,598325,143031082.4432017,31.1048,77.1734
himachal-pradesh,2018,4,Peer-to-peer payments,590518,2367228879.4462624,31.1048,77.1734
himachal-pradesh,2018,4,Merchant payments,86963,87575811.80014335,31.1048,77.1734
himachal-pradesh,2018,4,Financial Services,11834,2283052.790977265,31.1048,77.1734
himachal-pradesh,2018,4,Others,20243,21180141.658664487,31.1048,77.1734
himachal-pradesh,2019,1,Peer-to-peer payments,1178280,3066233587.9236507,31.1048,77.1734
himachal-pradesh,2019,1,Recharge & bill payments,844570,209521987.03977025,31.1048,77.1734
himachal-pradesh,2019,1,Merchant payments,115553,86624660.3112043,31.1048,77.1734
himachal-pradesh,2019,1,Financial Services,9585,1424229.9989233727,31.1048,77.1734
himachal-pradesh,2019,1,Others,20730,17676977.717503674,31.1048,77.1734
himachal-pradesh,2019,2,Peer-to-peer payments,1141873,4428007670.958708,31.1048,77.1734
himachal-pradesh,2019,2,Recharge & bill payments,1076793,279864579.97562265,31.1048,77.1734
himachal-pradesh,2019,2,Merchant payments,248517,141088575.8726466,31.1048,77.1734
himachal-pradesh,2019,2,Financial Services,5013,1453651.5352588107,31.1048,77.1734
himachal-pradesh,2019,2,Others,30110,25469495.268363245,31.1048,77.1734
himachal-pradesh,2019,3,Recharge & bill payments,1212659,327570066.9967147,31.1048,77.1734
himachal-pradesh,2019,3,Peer-to-peer payments,1181680,5039276845.295213,31.1048,77.1734
himachal-pradesh,2019,3,Merchant payments,312575,182746198.16430056,31.1048,77.1734
himachal-pradesh,2019,3,Financial Services,3096,1775673.9713265826,31.1048,77.1734
himachal-pradesh,2019,3,Others,25170,20649996.69578039,31.1048,77.1734
himachal-pradesh,2019,4,Peer-to-peer payments,1579582,6533855301.069828,31.1048,77.1734
himachal-pradesh,2019,4,Recharge & bill payments,1442940,402619114.9942856,31.1048,77.1734
himachal-pradesh,2019,4,Merchant payments,467309,314965060.6352696,31.1048,77.1734
himachal-pradesh,2019,4,Financial Services,4576,1769641.9665086274,31.1048,77.1734
himachal-pradesh,2019,4,Others,22239,17954418.582290154,31.1048,77.1734
himachal-pradesh,2020,1,Recharge & bill payments,1815157,542356756.9678606,31.1048,77.1734
himachal-pradesh,2020,1,Peer-to-peer payments,1594806,6431826925.118802,31.1048,77.1734
himachal-pradesh,2020,1,Merchant payments,711018,427497010.1043983,31.1048,77.1734
himachal-pradesh,2020,1,Financial Services,4711,3172303.6900622216,31.1048,77.1734
himachal-pradesh,2020,1,Others,18788,14613755.241563875,31.1048,77.1734
himachal-pradesh,2020,2,Recharge & bill payments,2558935,802231470.1628922,31.1048,77.1734
himachal-pradesh,2020,2,Peer-to-peer payments,1544488,6738488218.640328,31.1048,77.1734
himachal-pradesh,2020,2,Merchant payments,570031,479165630.6102103,31.1048,77.1734
himachal-pradesh,2020,2,Financial Services,7634,7359757.737539303,31.1048,77.1734
himachal-pradesh,2020,2,Others,14642,9659685.392965626,31.1048,77.1734
himachal-pradesh,2020,3,Recharge & bill payments,2416395,834567922.2742614,31.1048,77.1734
himachal-pradesh,2020,3,Peer-to-peer payments,1954492,8806586536.659174,31.1048,77.1734
himachal-pradesh,2020,3,Merchant payments,1090445,851539467.337558,31.1048,77.1734
himachal-pradesh,2020,3,Financial Services,9543,11391079.288736572,31.1048,77.1734
himachal-pradesh,2020,3,Others,19001,11969008.527252048,31.1048,77.1734
himachal-pradesh,2020,4,Recharge & bill payments,2638030,936305777.7250878,31.1048,77.1734
himachal-pradesh,2020,4,Peer-to-peer payments,2594659,11426268857.229635,31.1048,77.1734
himachal-pradesh,2020,4,Merchant payments,2001259,1589433440.2684095,31.1048,77.1734
himachal-pradesh,2020,4,Financial Services,11353,15534252.217986545,31.1048,77.1734
himachal-pradesh,2020,4,Others,27027,21510781.37178286,31.1048,77.1734
himachal-pradesh,2021,1,Peer-to-peer payments,2845733,11358078843.572702,31.1048,77.1734
himachal-pradesh,2021,1,Recharge & bill payments,2547359,948929031.6443392,31.1048,77.1734
himachal-pradesh,2021,1,Merchant payments,2186946,1778219850.8347864,31.1048,77.1734
himachal-pradesh,2021,1,Financial Services,12561,16554205.504427344,31.1048,77.1734
himachal-pradesh,2021,1,Others,21430,18764977.931273177,31.1048,77.1734
himachal-pradesh,2021,2,Peer-to-peer payments,3340531,13035543546.66397,31.1048,77.1734
himachal-pradesh,2021,2,Recharge & bill payments,3216602,1045789841.916208,31.1048,77.1734
himachal-pradesh,2021,2,Merchant payments,2883209,2378084375.199477,31.1048,77.1734
himachal-pradesh,2021,2,Financial Services,14642,16428390.62373627,31.1048,77.1734
himachal-pradesh,2021,2,Others,28918,19788385.405835297,31.1048,77.1734
himachal-pradesh,2021,3,Peer-to-peer payments,4455153,16560383923.204865,31.1048,77.1734
himachal-pradesh,2021,3,Merchant payments,4198808,3524434949.634083,31.1048,77.1734
himachal-pradesh,2021,3,Recharge & bill payments,3359406,1178802736.5280356,31.1048,77.1734
himachal-pradesh,2021,3,Financial Services,14497,22805774.600357123,31.1048,77.1734
himachal-pradesh,2021,3,Others,36303,23834687.16069793,31.1048,77.1734
himachal-pradesh,2021,4,Merchant payments,6062931,5228613146.743451,31.1048,77.1734
himachal-pradesh,2021,4,Peer-to-peer payments,5323397,19568394324.584805,31.1048,77.1734
himachal-pradesh,2021,4,Recharge & bill payments,3211367,1278824361.837138,31.1048,77.1734
himachal-pradesh,2021,4,Financial Services,18198,24809740.714031786,31.1048,77.1734
himachal-pradesh,2021,4,Others,50971,35578926.74639452,31.1048,77.1734
himachal-pradesh,2022,1,Merchant payments,7030946,5558905677.966259,31.1048,77.1734
himachal-pradesh,2022,1,Peer-to-peer payments,5718936,19473276901.331963,31.1048,77.1734
himachal-pradesh,2022,1,Recharge & bill payments,3271665,1429960686.7669475,31.1048,77.1734
himachal-pradesh,2022,1,Financial Services,19314,24442138.15399971,31.1048,77.1734
himachal-pradesh,2022,1,Others,47319,31862035.713640407,31.1048,77.1734
himachal-pradesh,2022,2,Merchant payments,10591420,7697399368.089639,31.1048,77.1734
himachal-pradesh,2022,2,Peer-to-peer payments,7109948,24407668318.014194,31.1048,77.1734
himachal-pradesh,2022,2,Recharge & bill payments,3520538,1553155243.3951051,31.1048,77.1734
himachal-pradesh,2022,2,Financial Services,16901,20627276.079190243,31.1048,77.1734
himachal-pradesh,2022,2,Others,52564,30257752.66416522,31.1048,77.1734
himachal-pradesh,2022,3,Merchant payments,12686960,8511266152.669347,31.1048,77.1734
himachal-pradesh,2022,3,Peer-to-peer payments,8330778,27039659316.46813,31.1048,77.1734
himachal-pradesh,2022,3,Recharge & bill payments,4083168,1780405740.3941154,31.1048,77.1734
himachal-pradesh,2022,3,Financial Services,21293,22686931.870640453,31.1048,77.1734
himachal-pradesh,2022,3,Others,42669,26764547.138168834,31.1048,77.1734
himachal-pradesh,2022,4,Merchant payments,15297492,10280295883.656351,31.1048,77.1734
himachal-pradesh,2022,4,Peer-to-peer payments,9284824,29629346091.97736,31.1048,77.1734
himachal-pradesh,2022,4,Recharge & bill payments,3907023,1810538524.3215196,31.1048,77.1734
himachal-pradesh,2022,4,Financial Services,24342,31775337.436365627,31.1048,77.1734
himachal-pradesh,2022,4,Others,41455,27387394.982090995,31.1048,77.1734
jammu-&-kashmir,2018,1,Recharge & bill payments,457813,78812610.35129012,33.7782,76.5762
jammu-&-kashmir,2018,1,Peer-to-peer payments,353621,861670157.9310012,33.7782,76.5762
jammu-&-kashmir,2018,1,Financial Services,65683,10269382.6199755,33.7782,76.5762
jammu-&-kashmir,2018,1,Merchant payments,28696,30967525.63881024,33.7782,76.5762
jammu-&-kashmir,2018,1,Others,35755,23651562.715049967,33.7782,76.5762
jammu-&-kashmir,2018,2,Recharge & bill payments,794502,166762242.91718757,33.7782,76.5762
jammu-&-kashmir,2018,2,Peer-to-peer payments,771844,2372961687.553617,33.7782,76.5762
jammu-&-kashmir,2018,2,Financial Services,112422,15636116.81386063,33.7782,76.5762
jammu-&-kashmir,2018,2,Merchant payments,79248,64454257.5252622,33.7782,76.5762
jammu-&-kashmir,2018,2,Others,38310,31391931.692946263,33.7782,76.5762
jammu-&-kashmir,2018,3,Peer-to-peer payments,1260453,3616022745.5645847,33.7782,76.5762
jammu-&-kashmir,2018,3,Recharge & bill payments,822143,203079955.34644008,33.7782,76.5762
jammu-&-kashmir,2018,3,Merchant payments,140076,82826475.18797052,33.7782,76.5762
jammu-&-kashmir,2018,3,Financial Services,44464,6397888.35462606,33.7782,76.5762
jammu-&-kashmir,2018,3,Others,36825,26373935.004048545,33.7782,76.5762
jammu-&-kashmir,2018,4,Peer-to-peer payments,1265457,5151829745.262983,33.7782,76.5762
jammu-&-kashmir,2018,4,Recharge & bill payments,970724,254473764.00233167,33.7782,76.5762
jammu-&-kashmir,2018,4,Merchant payments,402303,215771001.5429565,33.7782,76.5762
jammu-&-kashmir,2018,4,Financial Services,33775,6072177.152358056,33.7782,76.5762
jammu-&-kashmir,2018,4,Others,49051,36573577.73688933,33.7782,76.5762
jammu-&-kashmir,2019,1,Peer-to-peer payments,1913720,5414709531.836735,33.7782,76.5762
jammu-&-kashmir,2019,1,Recharge & bill payments,1131953,302663112.8884805,33.7782,76.5762
jammu-&-kashmir,2019,1,Merchant payments,452379,199219534.93760532,33.7782,76.5762
jammu-&-kashmir,2019,1,Financial Services,43247,4593545.201922052,33.7782,76.5762
jammu-&-kashmir,2019,1,Others,43688,30649751.65627311,33.7782,76.5762
jammu-&-kashmir,2019,2,Peer-to-peer payments,1180781,5666318253.462076,33.7782,76.5762
jammu-&-kashmir,2019,2,Recharge & bill payments,706569,215937468.94414756,33.7782,76.5762
jammu-&-kashmir,2019,2,Merchant payments,353678,188931529.4882364,33.7782,76.5762
jammu-&-kashmir,2019,2,Financial Services,22663,2652961.353697454,33.7782,76.5762
jammu-&-kashmir,2019,2,Others,32664,26301988.31534837,33.7782,76.5762
jammu-&-kashmir,2019,3,Peer-to-peer payments,618694,3499425217.958209,33.7782,76.5762
jammu-&-kashmir,2019,3,Recharge & bill payments,318061,111964437.03321175,33.7782,76.5762
jammu-&-kashmir,2019,3,Merchant payments,165115,120736230.08884756,33.7782,76.5762
jammu-&-kashmir,2019,3,Financial Services,2895,658515.8825482852,33.7782,76.5762
jammu-&-kashmir,2019,3,Others,11761,11446090.81965122,33.7782,76.5762
jammu-&-kashmir,2019,4,Peer-to-peer payments,310620,1799955855.971491,33.7782,76.5762
jammu-&-kashmir,2019,4,Merchant payments,91303,77859073.82317376,33.7782,76.5762
jammu-&-kashmir,2019,4,Recharge & bill payments,84803,49065907.04578097,33.7782,76.5762
jammu-&-kashmir,2019,4,Financial Services,197,213741.2862032762,33.7782,76.5762
jammu-&-kashmir,2019,4,Others,3005,2601419.6959477984,33.7782,76.5762
jammu-&-kashmir,2020,1,Peer-to-peer payments,435154,2654638582.08658,33.7782,76.5762
jammu-&-kashmir,2020,1,Recharge & bill payments,341357,144213068.71202034,33.7782,76.5762
jammu-&-kashmir,2020,1,Merchant payments,135241,131144418.96503358,33.7782,76.5762
jammu-&-kashmir,2020,1,Financial Services,2350,2116665.1182805505,33.7782,76.5762
jammu-&-kashmir,2020,1,Others,7528,5530441.652102945,33.7782,76.5762
jammu-&-kashmir,2020,2,Peer-to-peer payments,1238380,7426818530.258213,33.7782,76.5762
jammu-&-kashmir,2020,2,Recharge & bill payments,1028741,413037418.32063264,33.7782,76.5762
jammu-&-kashmir,2020,2,Merchant payments,341375,403026357.7674071,33.7782,76.5762
jammu-&-kashmir,2020,2,Financial Services,9130,10415041.341445928,33.7782,76.5762
jammu-&-kashmir,2020,2,Others,17380,12351591.57084975,33.7782,76.5762
jammu-&-kashmir,2020,3,Peer-to-peer payments,1787154,10837119046.792652,33.7782,76.5762
jammu-&-kashmir,2020,3,Recharge & bill payments,1005745,443743222.500647,33.7782,76.5762
jammu-&-kashmir,2020,3,Merchant payments,642688,667957476.4350253,33.7782,76.5762
jammu-&-kashmir,2020,3,Financial Services,10111,13281733.802213533,33.7782,76.5762
jammu-&-kashmir,2020,3,Others,20200,15128281.341935568,33.7782,76.5762
jammu-&-kashmir,2020,4,Peer-to-peer payments,2378539,13736841259.979288,33.7782,76.5762
jammu-&-kashmir,2020,4,Recharge & bill payments,1900075,536741118.30199385,33.7782,76.5762
jammu-&-kashmir,2020,4,Merchant payments,1377786,1045006123.4596368,33.7782,76.5762
jammu-&-kashmir,2020,4,Financial Services,13578,17966592.697469097,33.7782,76.5762
jammu-&-kashmir,2020,4,Others,84466,44350708.93981466,33.7782,76.5762
jammu-&-kashmir,2021,1,Peer-to-peer payments,2800201,14801220301.14875,33.7782,76.5762
jammu-&-kashmir,2021,1,Recharge & bill payments,2554798,663747765.6760966,33.7782,76.5762
jammu-&-kashmir,2021,1,Merchant payments,1527253,1605408313.4781337,33.7782,76.5762
jammu-&-kashmir,2021,1,Financial Services,17276,20848657.8594191,33.7782,76.5762
jammu-&-kashmir,2021,1,Others,98042,47124854.98932912,33.7782,76.5762
jammu-&-kashmir,2021,2,Peer-to-peer payments,3955437,19502438177.8094,33.7782,76.5762
jammu-&-kashmir,2021,2,Recharge & bill payments,3568970,892467613.5545956,33.7782,76.5762
jammu-&-kashmir,2021,2,Merchant payments,2378307,2343370985.5822287,33.7782,76.5762
jammu-&-kashmir,2021,2,Financial Services,19432,21897796.18705632,33.7782,76.5762
jammu-&-kashmir,2021,2,Others,105673,53580855.45836207,33.7782,76.5762
jammu-&-kashmir,2021,3,Peer-to-peer payments,5621108,26562997915.198597,33.7782,76.5762
jammu-&-kashmir,2021,3,Recharge & bill payments,4192099,1126801385.010898,33.7782,76.5762
jammu-&-kashmir,2021,3,Merchant payments,3197489,3818849262.990345,33.7782,76.5762
jammu-&-kashmir,2021,3,Financial Services,16071,27585395.493344467,33.7782,76.5762
jammu-&-kashmir,2021,3,Others,124274,62209689.3389434,33.7782,76.5762
jammu-&-kashmir,2021,4,Peer-to-peer payments,6852001,31444247707.630077,33.7782,76.5762
